time,u,v,r,x,y,ψ,x1,y1,x2,y2,δ,n_p
65.25,0.2884668940188479,-0.1175103576408285,0.14358486487503058,5.325793955688846,6.574504905155855,9.757516168584608,4.380642454811918,6.247872634260757,6.270945456565775,6.901137176050953,0.44172740205482225,17.50460819502803
65.5,0.2891625484851202,-0.11772736987257482,0.14338113716927872,5.248037057487561,6.578715528711201,9.793412384803366,4.315216767992991,6.218373597335921,6.1808573469821315,6.939057460086481,0.4413465281155791,17.484124403842543
65.75,0.28982035793667243,-0.11794681530480049,0.1431935803658794,5.169997357481439,6.580120800722062,9.829257669095686,4.250690080046694,6.186580294985337,6.089304634916183,6.973661306458787,0.44120513197261096,17.462922356915186
66.0,0.2904446036098248,-0.11816088955105049,0.14300477621176425,5.091784654095186,6.578714129578252,9.865056064187156,4.187151481082126,6.152523066457116,5.996417827108245,7.004905192699388,0.4408567654752513,17.441565426111218
66.25,0.29102914553480486,-0.11837407734982261,0.14282716083903596,5.013508419473891,6.574490971090838,9.900807258240096,4.12468690615655,6.116237419588755,5.902329932791232,7.03274452259292,0.4407788618511623,17.419540312388165
66.5,0.29157142810556685,-0.11858552417427219,0.14266038407936293,4.935278842747632,6.567453042849756,9.936514048449855,4.063383168406178,6.077761371423071,5.807174517089086,7.057144714276442,0.44079470319567127,17.39711077674563
66.75,0.2920691756224998,-0.11879428377490081,0.1425038371329574,4.857206290130954,6.557606569249201,9.972179144469695,4.003326280418415,6.037136657522006,5.711086299843492,7.078076480976397,0.4408980686652338,17.374278768227065
67.0,0.29252045072358746,-0.118999443060239,0.14235694543710806,4.7794010699041305,6.5449622807814585,10.007805103752935,3.944601196769774,5.994408766747752,5.614200943038487,7.095515794815165,0.4410843198642453,17.351108314144167
67.25,0.29292370310388305,-0.11920008257843365,0.1422190561663092,4.701973170729599,6.529535420255747,10.043394340112211,3.8872915611197394,5.9496269145727485,5.516654780339459,7.109443925938745,0.44134653375523913,17.3276693268246
67.5,0.29327770826203936,-0.11939515001292399,0.14208910316502313,4.625031996803874,6.511345712304378,10.07894910415379,3.8314794355044968,5.902844001168576,5.418584558103252,7.119847423440179,0.441674695930481,17.3039312284095
67.75,0.2935813552849179,-0.11958404371003352,0.14196704750975478,4.54868613939199,6.490417297250388,10.114471379945044,3.7772450105492963,5.854116594178397,5.3201272682346845,7.126718000322378,0.44207768335590675,17.280018987773456
68.0,0.29383390897846356,-0.11976573778741938,0.14185171590170653,4.473043103587727,6.466778803974043,10.149963141822482,3.724666494574262,5.803504764770406,5.221419712601193,7.130052843177679,0.44253730561855575,17.255845724253778
68.25,0.29403537326283696,-0.11993957125983214,0.14174273367421716,4.398209121318993,6.440463172238594,10.18542607079791,3.6738197596767233,5.751072098362884,5.122598482961262,7.129854246114305,0.44304820280938123,17.231771997964643
68.5,0.29418219814832713,-0.12010444478510428,0.14163850147134854,4.324288779776713,6.411507569170955,10.220861754216463,3.6247781055614374,5.696885419598965,5.023799453991988,7.126129718742945,0.4436600656074633,17.205860365080074
68.75,0.294281562384534,-0.12026025003117581,0.14153996145361517,4.251385558708125,6.379953875756282,10.2562713795843,3.5776125914084287,5.641015455767064,4.925158526007822,7.1188922957455,0.44420912773748666,17.1833732980511
69.0,0.29433003577966654,-0.12040638900466452,0.14144633312300406,4.179599588544384,6.345846913949113,10.291656369947704,3.532390264683234,5.583534582219399,4.826808912405535,7.108159245678826,0.4448632032348468,17.159175190923964
69.25,0.2943281659742243,-0.12054233383344509,0.14135712249141766,4.1090294838928125,6.309236094384858,10.327017953228456,3.489175720009299,5.52451874947687,4.728883247776325,7.0939534392928465,0.44555554891733323,17.13506000995622
69.5,0.29427663436992846,-0.12066767569954433,0.1412720161520587,4.0397714634801005,6.270174644984617,10.362357233851311,3.4480302907808116,5.464046625044563,4.63151263617939,7.076302664924669,0.4462848311492154,17.111067648754798
69.75,0.2941762405356276,-0.12078199942141712,0.1411905750058453,3.9719191646794747,6.22871949282114,10.397675237889326,3.4090119253005207,5.402199414507996,4.534826404058429,7.055239571134283,0.4470467344826301,17.087188236601285
70.0,0.29402813751591667,-0.12088516153072036,0.14111293113342746,3.9055634939116253,6.184931115945042,10.432972881640787,3.3721750413627234,5.33906070111338,4.438951946460527,7.030801530776704,0.44784015725627635,17.063654267230152
70.25,0.2938333776388656,-0.12097687089599109,0.1410387421147635,3.840792395160017,6.138873377593098,10.468251114424143,3.337570447511959,5.274716174646033,4.344014342808075,7.003030580540163,0.4486611746282453,17.040332494727547
70.5,0.293593150280887,-0.12105700321747191,0.14096798181324346,3.777690785421466,6.090613374303038,10.503510799952835,3.3052452175771885,5.209253524171267,4.250136353265743,6.971973224434809,0.4495096794984944,17.01731713067481
70.75,0.29330875197288614,-0.12112546931452536,0.1409006204135963,3.7163403942182667,6.04022128172687,10.538752795406145,3.2752426349296226,5.142762220403994,4.157438153506911,6.937680343049746,0.4503828871968016,16.99465621119075
71.0,0.29298153189891146,-0.12118223803025817,0.14083668417528133,3.656819648401193,5.987770175697883,10.573977950509544,3.2476021177972383,5.075333321638162,4.066037179005147,6.900207029757604,0.45127957388844664,16.97238653879028
71.25,0.29261285800403886,-0.12122728414015008,0.14077613176484557,3.5992035686430723,5.9333358629319735,10.609187121553365,3.2223591703540415,5.007059284647616,3.976047966932103,6.859612441216331,0.45219776937097383,16.950510543511765
71.5,0.2922057355590183,-0.12125935498131656,0.1407157681703706,3.54356369105452,5.876996709450479,10.644381154494576,3.1995453312854085,4.938033787849327,3.8875820508236316,6.81595963105163,0.4530697393742009,16.929117227108375
71.75,0.2917586475789435,-0.12128217704317157,0.14066462155075293,3.489968147032803,5.818832982760035,10.67956009653717,3.179187546150441,4.868351305863947,3.8007487479151654,6.769314659656122,0.4541122271607902,16.908396501802994
72.0,0.29127433991450424,-0.12129330167104123,0.1406166200404108,3.4384807933276003,5.758928207574542,10.714726251924859,3.161310234970603,4.798107474253247,3.715651351684598,6.719748940895836,0.4550892822357264,16.888044415816072
72.25,0.290754498658342,-0.12129297716258504,0.14057212293665164,3.3891623457056754,5.697367334393241,10.749880406934961,3.1459329198653814,4.727398548088547,3.6323917715459695,6.667336120697935,0.45608185527928624,16.868322863061703
72.5,0.2902006848098539,-0.12128147752798038,0.14053149598822096,3.342069732801969,5.634237142647605,10.785023437669125,3.1330711163833618,4.656321206416321,3.551068349220576,6.6121530788788885,0.45709167853840005,16.849224362972084
